date,r_phase_voltage,y_phase_voltage,b_phase_voltage,r_phase_current,y_phase_current,b_phase_current,r_phase_active_power,y_phase_active_power,b_phase_active_power,average_voltage,average_current,total_active_power,frequency,cumulative_energy_KWh,power_mega_kilo,total_power_factor
2019-03-25 15:32:42.0,224.27,225.55,229.82,2.772,3.535,5.112,0.6109,0.7815,1.157,226.55,3.806,2.5496,50.05,40505.3,0,-0.99
2019-03-25 15:32:42.0,224.27,225.55,229.82,2.772,3.535,5.112,0.6109,0.7815,1.157,226.55,3.806,2.5496,50.05,40505.3,0,-0.99
2019-03-25 15:32:42.0,224.27,225.55,229.82,2.772,3.535,5.112,0.6109,0.7815,1.157,226.55,3.806,2.5496,50.05,40505.3,0,-0.99
2019-03-25 15:32:42.0,224.27,225.55,229.82,2.772,3.535,5.112,0.6109,0.7815,1.157,226.55,3.806,2.5496,50.05,40505.3,0,-0.99
2019-03-25 15:32:42.0,224.27,225.55,229.82,2.772,3.535,5.112,0.6109,0.7815,1.157,226.55,3.806,2.5496,50.05,40505.3,0,-0.99
2019-03-25 15:37:42.0,225.34,226.59,230.66,2.774,3.528,5.115,0.6121,0.7841,1.162,227.53,3.806,2.5583,50.02,40505.5,0,-0.99
2019-03-25 15:37:42.0,225.34,226.59,230.66,2.774,3.528,5.115,0.6121,0.7841,1.162,227.53,3.806,2.5583,50.02,40505.5,0,-0.99
2019-03-25 15:37:42.0,225.34,226.59,230.66,2.774,3.528,5.115,0.6121,0.7841,1.162,227.53,3.806,2.5583,50.02,40505.5,0,-0.99
2019-03-25 15:37:42.0,225.34,226.59,230.66,2.774,3.528,5.115,0.6121,0.7841,1.162,227.53,3.806,2.5583,50.02,40505.5,0,-0.99
2019-03-25 15:37:42.0,225.34,226.59,230.66,2.774,3.528,5.115,0.6121,0.7841,1.162,227.53,3.806,2.5583,50.02,40505.5,0,-0.99
2019-03-25 15:42:42.0,224.86,225.94,230.46,2.774,3.533,5.133,0.6107,0.7832,1.1642,227.09,3.814,2.5582,49.98,40505.7,0,-0.99
2019-03-25 15:42:42.0,224.86,225.94,230.46,2.774,3.533,5.133,0.6107,0.7832,1.1642,227.09,3.814,2.5582,49.98,40505.7,0,-0.99
2019-03-25 15:42:42.0,224.86,225.94,230.46,2.774,3.533,5.133,0.6107,0.7832,1.1642,227.09,3.814,2.5582,49.98,40505.7,0,-0.99
2019-03-25 15:42:42.0,224.86,225.94,230.46,2.774,3.533,5.133,0.6107,0.7832,1.1642,227.09,3.814,2.5582,49.98,40505.7,0,-0.99
2019-03-25 15:42:42.0,224.86,225.94,230.46,2.774,3.533,5.133,0.6107,0.7832,1.1642,227.09,3.814,2.5582,49.98,40505.7,0,-0.99
2019-03-25 15:47:42.0,225.18,225.58,230.95,2.771,3.534,5.118,0.6114,0.7807,1.164,227.24,3.808,2.5562,50.01,40505.9,0,-0.99
2019-03-25 15:47:42.0,225.18,225.58,230.95,2.771,3.534,5.118,0.6114,0.7807,1.164,227.24,3.808,2.5562,50.01,40505.9,0,-0.99
2019-03-25 15:47:42.0,225.18,225.58,230.95,2.771,3.534,5.118,0.6114,0.7807,1.164,227.24,3.808,2.5562,50.01,40505.9,0,-0.99
2019-03-25 15:47:42.0,225.18,225.58,230.95,2.771,3.534,5.118,0.6114,0.7807,1.164,227.24,3.808,2.5562,50.01,40505.9,0,-0.99
2019-03-25 15:47:42.0,225.18,225.58,230.95,2.771,3.534,5.118,0.6114,0.7807,1.164,227.24,3.808,2.5562,50.01,40505.9,0,-0.99
2019-03-25 15:52:42.0,225.17,226.16,230.7,2.775,3.532,5.115,0.6119,0.7835,1.1613,227.34,3.807,2.5568,50.02,40506.1,0,-0.99
2019-03-25 15:52:42.0,225.17,226.16,230.7,2.775,3.532,5.115,0.6119,0.7835,1.1613,227.34,3.807,2.5568,50.02,40506.1,0,-0.99
2019-03-25 15:52:42.0,225.17,226.16,230.7,2.775,3.532,5.115,0.6119,0.7835,1.1613,227.34,3.807,2.5568,50.02,40506.1,0,-0.99
2019-03-25 15:52:42.0,225.17,226.16,230.7,2.775,3.532,5.115,0.6119,0.7835,1.1613,227.34,3.807,2.5568,50.02,40506.1,0,-0.99
2019-03-25 15:52:42.0,225.17,226.16,230.7,2.775,3.532,5.115,0.6119,0.7835,1.1613,227.34,3.807,2.5568,50.02,40506.1,0,-0.99
2019-03-25 15:57:43.0,224.83,225.67,229.98,2.777,3.534,5.11,0.6117,0.7818,1.1584,226.83,3.807,2.5519,50.05,40506.3,0,-0.99
2019-03-25 15:57:43.0,224.83,225.67,229.98,2.777,3.534,5.11,0.6117,0.7818,1.1584,226.83,3.807,2.5519,50.05,40506.3,0,-0.99
2019-03-25 15:57:43.0,224.83,225.67,229.98,2.777,3.534,5.11,0.6117,0.7818,1.1584,226.83,3.807,2.5519,50.05,40506.3,0,-0.99
2019-03-25 15:57:43.0,224.83,225.67,229.98,2.777,3.534,5.11,0.6117,0.7818,1.1584,226.83,3.807,2.5519,50.05,40506.3,0,-0.99
2019-03-25 15:57:43.0,224.83,225.67,229.98,2.777,3.534,5.11,0.6117,0.7818,1.1584,226.83,3.807,2.5519,50.05,40506.3,0,-0.99
2019-03-25 16:02:43.0,224.95,225.91,230.29,1.3,3.529,5.118,0.2784,0.783,1.1605,227.05,3.316,2.222,50.08,40506.5,0,-0.99
2019-03-25 16:02:43.0,224.95,225.91,230.29,1.3,3.529,5.118,0.2784,0.783,1.1605,227.05,3.316,2.222,50.08,40506.5,0,-0.99
2019-03-25 16:02:43.0,224.95,225.91,230.29,1.3,3.529,5.118,0.2784,0.783,1.1605,227.05,3.316,2.222,50.08,40506.5,0,-0.99
2019-03-25 16:02:43.0,224.95,225.91,230.29,1.3,3.529,5.118,0.2784,0.783,1.1605,227.05,3.316,2.222,50.08,40506.5,0,-0.99
2019-03-25 16:02:43.0,224.95,225.91,230.29,1.3,3.529,5.118,0.2784,0.783,1.1605,227.05,3.316,2.222,50.08,40506.5,0,-0.99
2019-03-25 16:07:43.0,224.65,225.03,230.71,1.289,3.531,5.158,0.2774,0.7792,1.1688,226.8,3.326,2.2255,50.03,40506.7,0,-0.99
2019-03-25 16:07:43.0,224.65,225.03,230.71,1.289,3.531,5.158,0.2774,0.7792,1.1688,226.8,3.326,2.2255,50.03,40506.7,0,-0.99
2019-03-25 16:07:43.0,224.65,225.03,230.71,1.289,3.531,5.158,0.2774,0.7792,1.1688,226.8,3.326,2.2255,50.03,40506.7,0,-0.99
2019-03-25 16:07:43.0,224.65,225.03,230.71,1.289,3.531,5.158,0.2774,0.7792,1.1688,226.8,3.326,2.2255,50.03,40506.7,0,-0.99
2019-03-25 16:07:43.0,224.65,225.03,230.71,1.289,3.531,5.158,0.2774,0.7792,1.1688,226.8,3.326,2.2255,50.03,40506.7,0,-0.99
2019-03-25 16:12:43.0,224.19,225.31,230.19,1.287,3.535,5.152,0.2766,0.7804,1.1669,226.56,3.325,2.224,49.95,40506.9,0,-0.99
2019-03-25 16:12:43.0,224.19,225.31,230.19,1.287,3.535,5.152,0.2766,0.7804,1.1669,226.56,3.325,2.224,49.95,40506.9,0,-0.99
2019-03-25 16:12:43.0,224.19,225.31,230.19,1.287,3.535,5.152,0.2766,0.7804,1.1669,226.56,3.325,2.224,49.95,40506.9,0,-0.99
2019-03-25 16:12:43.0,224.19,225.31,230.19,1.287,3.535,5.152,0.2766,0.7804,1.1669,226.56,3.325,2.224,49.95,40506.9,0,-0.99
2019-03-25 16:12:43.0,224.19,225.31,230.19,1.287,3.535,5.152,0.2766,0.7804,1.1669,226.56,3.325,2.224,49.95,40506.9,0,-0.99
2019-03-25 16:17:43.0,224.81,225.78,230.07,1.293,3.534,5.154,0.2775,0.7821,1.1667,226.89,3.327,2.2264,49.98,40507.1,0,-0.99
2019-03-25 16:17:43.0,224.81,225.78,230.07,1.293,3.534,5.154,0.2775,0.7821,1.1667,226.89,3.327,2.2264,49.98,40507.1,0,-0.99
2019-03-25 16:17:43.0,224.81,225.78,230.07,1.293,3.534,5.154,0.2775,0.7821,1.1667,226.89,3.327,2.2264,49.98,40507.1,0,-0.99
2019-03-25 16:17:43.0,224.81,225.78,230.07,1.293,3.534,5.154,0.2775,0.7821,1.1667,226.89,3.327,2.2264,49.98,40507.1,0,-0.99
2019-03-25 16:17:43.0,224.81,225.78,230.07,1.293,3.534,5.154,0.2775,0.7821,1.1667,226.89,3.327,2.2264,49.98,40507.1,0,-0.99
2019-03-25 16:22:43.0,225.11,225.73,230.6,1.29,3.532,5.172,0.2778,0.7814,1.1709,227.15,3.331,2.2302,50.02,40507.3,0,-0.99
2019-03-25 16:22:43.0,225.11,225.73,230.6,1.29,3.532,5.172,0.2778,0.7814,1.1709,227.15,3.331,2.2302,50.02,40507.3,0,-0.99
2019-03-25 16:22:43.0,225.11,225.73,230.6,1.29,3.532,5.172,0.2778,0.7814,1.1709,227.15,3.331,2.2302,50.02,40507.3,0,-0.99
2019-03-25 16:22:43.0,225.11,225.73,230.6,1.29,3.532,5.172,0.2778,0.7814,1.1709,227.15,3.331,2.2302,50.02,40507.3,0,-0.99
2019-03-25 16:22:43.0,225.11,225.73,230.6,1.29,3.532,5.172,0.2778,0.7814,1.1709,227.15,3.331,2.2302,50.02,40507.3,0,-0.99
2019-03-25 16:27:59.0,225.74,226.15,230.91,1.286,3.528,5.151,0.2785,0.785,1.1698,227.6,3.322,2.2333,49.96,40507.5,0,-0.99
2019-03-25 16:27:59.0,225.74,226.15,230.91,1.286,3.528,5.151,0.2785,0.785,1.1698,227.6,3.322,2.2333,49.96,40507.5,0,-0.99
2019-03-25 16:27:59.0,225.74,226.15,230.91,1.286,3.528,5.151,0.2785,0.785,1.1698,227.6,3.322,2.2333,49.96,40507.5,0,-0.99
2019-03-25 16:27:59.0,225.74,226.15,230.91,1.286,3.528,5.151,0.2785,0.785,1.1698,227.6,3.322,2.2333,49.96,40507.5,0,-0.99
2019-03-25 16:27:59.0,225.74,226.15,230.91,1.286,3.528,5.151,0.2785,0.785,1.1698,227.6,3.322,2.2333,49.96,40507.5,0,-0.99
2019-03-25 16:32:59.0,225.85,226.13,231.28,1.296,3.534,5.148,0.2791,0.7842,1.1683,227.76,3.326,2.2318,50.04,40507.7,0,-0.99
2019-03-25 16:32:59.0,225.85,226.13,231.28,1.296,3.534,5.148,0.2791,0.7842,1.1683,227.76,3.326,2.2318,50.04,40507.7,0,-0.99
2019-03-25 16:32:59.0,225.85,226.13,231.28,1.296,3.534,5.148,0.2791,0.7842,1.1683,227.76,3.326,2.2318,50.04,40507.7,0,-0.99
2019-03-25 16:32:59.0,225.85,226.13,231.28,1.296,3.534,5.148,0.2791,0.7842,1.1683,227.76,3.326,2.2318,50.04,40507.7,0,-0.99
2019-03-25 16:32:59.0,225.85,226.13,231.28,1.296,3.534,5.148,0.2791,0.7842,1.1683,227.76,3.326,2.2318,50.04,40507.7,0,-0.99
2019-03-25 16:37:59.0,225.39,225.95,231.46,1.291,3.535,5.161,0.2788,0.7844,1.1684,227.6,3.329,2.2317,49.98,40507.8,0,-0.99
2019-03-25 16:37:59.0,225.39,225.95,231.46,1.291,3.535,5.161,0.2788,0.7844,1.1684,227.6,3.329,2.2317,49.98,40507.8,0,-0.99
2019-03-25 16:37:59.0,225.39,225.95,231.46,1.291,3.535,5.161,0.2788,0.7844,1.1684,227.6,3.329,2.2317,49.98,40507.8,0,-0.99
2019-03-25 16:37:59.0,225.39,225.95,231.46,1.291,3.535,5.161,0.2788,0.7844,1.1684,227.6,3.329,2.2317,49.98,40507.8,0,-0.99
2019-03-25 16:37:59.0,225.39,225.95,231.46,1.291,3.535,5.161,0.2788,0.7844,1.1684,227.6,3.329,2.2317,49.98,40507.8,0,-0.99
2019-03-25 16:42:59.0,223.91,224.71,229.75,1.295,3.535,5.096,0.279,0.7836,1.1616,226.12,3.309,2.2243,50,40508,0,-0.99
2019-03-25 16:42:59.0,223.91,224.71,229.75,1.295,3.535,5.096,0.279,0.7836,1.1616,226.12,3.309,2.2243,50,40508,0,-0.99
2019-03-25 16:42:59.0,223.91,224.71,229.75,1.295,3.535,5.096,0.279,0.7836,1.1616,226.12,3.309,2.2243,50,40508,0,-0.99
2019-03-25 16:42:59.0,223.91,224.71,229.75,1.295,3.535,5.096,0.279,0.7836,1.1616,226.12,3.309,2.2243,50,40508,0,-0.99
2019-03-25 16:42:59.0,223.91,224.71,229.75,1.295,3.535,5.096,0.279,0.7836,1.1616,226.12,3.309,2.2243,50,40508,0,-0.99
2019-03-25 16:47:59.0,225.87,226.88,231.23,1.293,3.535,4.285,0.2793,0.7862,0.9746,227.99,3.038,2.0402,50.07,40508.2,0,-0.99
2019-03-25 16:47:59.0,225.87,226.88,231.23,1.293,3.535,4.285,0.2793,0.7862,0.9746,227.99,3.038,2.0402,50.07,40508.2,0,-0.99
2019-03-25 16:47:59.0,225.87,226.88,231.23,1.293,3.535,4.285,0.2793,0.7862,0.9746,227.99,3.038,2.0402,50.07,40508.2,0,-0.99
2019-03-25 16:47:59.0,225.87,226.88,231.23,1.293,3.535,4.285,0.2793,0.7862,0.9746,227.99,3.038,2.0402,50.07,40508.2,0,-0.99
2019-03-25 16:47:59.0,225.87,226.88,231.23,1.293,3.535,4.285,0.2793,0.7862,0.9746,227.99,3.038,2.0402,50.07,40508.2,0,-0.99
2019-03-25 16:52:59.0,225.41,226.39,230.98,1.291,3.531,4.289,0.2786,0.7839,0.9747,227.6,3.037,2.0374,50.03,40508.4,0,-0.99
2019-03-25 16:52:59.0,225.41,226.39,230.98,1.291,3.531,4.289,0.2786,0.7839,0.9747,227.6,3.037,2.0374,50.03,40508.4,0,-0.99
2019-03-25 16:52:59.0,225.41,226.39,230.98,1.291,3.531,4.289,0.2786,0.7839,0.9747,227.6,3.037,2.0374,50.03,40508.4,0,-0.99
2019-03-25 16:52:59.0,225.41,226.39,230.98,1.291,3.531,4.289,0.2786,0.7839,0.9747,227.6,3.037,2.0374,50.03,40508.4,0,-0.99
2019-03-25 16:52:59.0,225.41,226.39,230.98,1.291,3.531,4.289,0.2786,0.7839,0.9747,227.6,3.037,2.0374,50.03,40508.4,0,-0.99
2019-03-25 16:57:59.0,224.69,225.4,230.23,1.293,3.534,4.308,0.2776,0.7802,0.9731,226.77,3.045,2.031,49.96,40508.5,0,-0.99
2019-03-25 16:57:59.0,224.69,225.4,230.23,1.293,3.534,4.308,0.2776,0.7802,0.9731,226.77,3.045,2.031,49.96,40508.5,0,-0.99
2019-03-25 16:57:59.0,224.69,225.4,230.23,1.293,3.534,4.308,0.2776,0.7802,0.9731,226.77,3.045,2.031,49.96,40508.5,0,-0.99
2019-03-25 16:57:59.0,224.69,225.4,230.23,1.293,3.534,4.308,0.2776,0.7802,0.9731,226.77,3.045,2.031,49.96,40508.5,0,-0.99
2019-03-25 16:57:59.0,224.69,225.4,230.23,1.293,3.534,4.308,0.2776,0.7802,0.9731,226.77,3.045,2.031,49.96,40508.5,0,-0.99
2019-03-25 17:02:59.0,226.26,227.11,231.82,1.295,3.537,4.305,0.2805,0.7873,0.9809,228.4,3.046,2.0488,50.08,40508.7,0,-0.99
2019-03-25 17:02:59.0,226.26,227.11,231.82,1.295,3.537,4.305,0.2805,0.7873,0.9809,228.4,3.046,2.0488,50.08,40508.7,0,-0.99
2019-03-25 17:02:59.0,226.26,227.11,231.82,1.295,3.537,4.305,0.2805,0.7873,0.9809,228.4,3.046,2.0488,50.08,40508.7,0,-0.99
2019-03-25 17:02:59.0,226.26,227.11,231.82,1.295,3.537,4.305,0.2805,0.7873,0.9809,228.4,3.046,2.0488,50.08,40508.7,0,-0.99
2019-03-25 17:02:59.0,226.26,227.11,231.82,1.295,3.537,4.305,0.2805,0.7873,0.9809,228.4,3.046,2.0488,50.08,40508.7,0,-0.99
2019-03-25 17:07:59.0,225.66,226.97,231.65,1.298,3.535,4.315,0.279,0.786,0.9798,228.09,3.049,2.0449,50.03,40508.9,0,-0.99
2019-03-25 17:07:59.0,225.66,226.97,231.65,1.298,3.535,4.315,0.279,0.786,0.9798,228.09,3.049,2.0449,50.03,40508.9,0,-0.99
2019-03-25 17:07:59.0,225.66,226.97,231.65,1.298,3.535,4.315,0.279,0.786,0.9798,228.09,3.049,2.0449,50.03,40508.9,0,-0.99
2019-03-25 17:07:59.0,225.66,226.97,231.65,1.298,3.535,4.315,0.279,0.786,0.9798,228.09,3.049,2.0449,50.03,40508.9,0,-0.99
2019-03-25 17:07:59.0,225.66,226.97,231.65,1.298,3.535,4.315,0.279,0.786,0.9798,228.09,3.049,2.0449,50.03,40508.9,0,-0.99
2019-03-25 17:12:59.0,226.27,227.53,231.83,1.299,3.535,4.28,0.2799,0.7881,0.9768,228.55,3.038,2.045,49.99,40509.1,0,-0.99
2019-03-25 17:12:59.0,226.27,227.53,231.83,1.299,3.535,4.28,0.2799,0.7881,0.9768,228.55,3.038,2.045,49.99,40509.1,0,-0.99
2019-03-25 17:12:59.0,226.27,227.53,231.83,1.299,3.535,4.28,0.2799,0.7881,0.9768,228.55,3.038,2.045,49.99,40509.1,0,-0.99
2019-03-25 17:12:59.0,226.27,227.53,231.83,1.299,3.535,4.28,0.2799,0.7881,0.9768,228.55,3.038,2.045,49.99,40509.1,0,-0.99
2019-03-25 17:12:59.0,226.27,227.53,231.83,1.299,3.535,4.28,0.2799,0.7881,0.9768,228.55,3.038,2.045,49.99,40509.1,0,-0.99
2019-03-25 17:17:59.0,225.76,226.56,231.3,1.295,3.527,4.294,0.2799,0.7846,0.9783,227.87,3.039,2.043,50.11,40509.2,0,-0.99
2019-03-25 17:17:59.0,225.76,226.56,231.3,1.295,3.527,4.294,0.2799,0.7846,0.9783,227.87,3.039,2.043,50.11,40509.2,0,-0.99
2019-03-25 17:17:59.0,225.76,226.56,231.3,1.295,3.527,4.294,0.2799,0.7846,0.9783,227.87,3.039,2.043,50.11,40509.2,0,-0.99
2019-03-25 17:17:59.0,225.76,226.56,231.3,1.295,3.527,4.294,0.2799,0.7846,0.9783,227.87,3.039,2.043,50.11,40509.2,0,-0.99
2019-03-25 17:17:59.0,225.76,226.56,231.3,1.295,3.527,4.294,0.2799,0.7846,0.9783,227.87,3.039,2.043,50.11,40509.2,0,-0.99
2019-03-25 17:22:59.0,226.06,227.19,231.36,1.295,3.528,4.291,0.2797,0.7864,0.9784,228.2,3.038,2.0447,50.05,40509.4,0,-0.99
2019-03-25 17:22:59.0,226.06,227.19,231.36,1.295,3.528,4.291,0.2797,0.7864,0.9784,228.2,3.038,2.0447,50.05,40509.4,0,-0.99
2019-03-25 17:22:59.0,226.06,227.19,231.36,1.295,3.528,4.291,0.2797,0.7864,0.9784,228.2,3.038,2.0447,50.05,40509.4,0,-0.99
2019-03-25 17:22:59.0,226.06,227.19,231.36,1.295,3.528,4.291,0.2797,0.7864,0.9784,228.2,3.038,2.0447,50.05,40509.4,0,-0.99
2019-03-25 17:22:59.0,226.06,227.19,231.36,1.295,3.528,4.291,0.2797,0.7864,0.9784,228.2,3.038,2.0447,50.05,40509.4,0,-0.99
2019-03-25 17:27:59.0,226.27,227.21,231.9,3.012,3.531,4.283,0.6674,0.7851,0.9779,228.46,3.609,2.4305,50,40509.6,0,-0.99
2019-03-25 17:27:59.0,226.27,227.21,231.9,3.012,3.531,4.283,0.6674,0.7851,0.9779,228.46,3.609,2.4305,50,40509.6,0,-0.99
2019-03-25 17:27:59.0,226.27,227.21,231.9,3.012,3.531,4.283,0.6674,0.7851,0.9779,228.46,3.609,2.4305,50,40509.6,0,-0.99
2019-03-25 17:27:59.0,226.27,227.21,231.9,3.012,3.531,4.283,0.6674,0.7851,0.9779,228.46,3.609,2.4305,50,40509.6,0,-0.99
2019-03-25 17:27:59.0,226.27,227.21,231.9,3.012,3.531,4.283,0.6674,0.7851,0.9779,228.46,3.609,2.4305,50,40509.6,0,-0.99
2019-03-25 17:33:00.0,226.93,227.39,232.32,0,3.534,4.282,0,0.7875,0.979,228.88,2.605,1.7666,50.1,40509.8,0,-0.99
2019-03-25 17:33:00.0,226.93,227.39,232.32,0,3.534,4.282,0,0.7875,0.979,228.88,2.605,1.7666,50.1,40509.8,0,-0.99
2019-03-25 17:33:00.0,226.93,227.39,232.32,0,3.534,4.282,0,0.7875,0.979,228.88,2.605,1.7666,50.1,40509.8,0,-0.99
2019-03-25 17:33:00.0,226.93,227.39,232.32,0,3.534,4.282,0,0.7875,0.979,228.88,2.605,1.7666,50.1,40509.8,0,-0.99
2019-03-25 17:33:00.0,226.93,227.39,232.32,0,3.534,4.282,0,0.7875,0.979,228.88,2.605,1.7666,50.1,40509.8,0,-0.99
2019-03-25 17:38:00.0,226.56,227.11,231.54,0,4.612,4.28,0,1.0233,0.9761,228.41,2.964,1.9995,50.01,40509.9,0,-0.99
2019-03-25 17:38:00.0,226.56,227.11,231.54,0,4.612,4.28,0,1.0233,0.9761,228.41,2.964,1.9995,50.01,40509.9,0,-0.99
2019-03-25 17:38:00.0,226.56,227.11,231.54,0,4.612,4.28,0,1.0233,0.9761,228.41,2.964,1.9995,50.01,40509.9,0,-0.99
2019-03-25 17:38:00.0,226.56,227.11,231.54,0,4.612,4.28,0,1.0233,0.9761,228.41,2.964,1.9995,50.01,40509.9,0,-0.99
2019-03-25 17:38:00.0,226.56,227.11,231.54,0,4.612,4.28,0,1.0233,0.9761,228.41,2.964,1.9995,50.01,40509.9,0,-0.99
2019-03-25 17:43:00.0,227.05,227.3,231.95,0,4.62,4.276,0,1.0264,0.9746,228.77,2.965,2.0011,50.01,40510.1,0,-0.99
2019-03-25 17:43:00.0,227.05,227.3,231.95,0,4.62,4.276,0,1.0264,0.9746,228.77,2.965,2.0011,50.01,40510.1,0,-0.99
2019-03-25 17:43:00.0,227.05,227.3,231.95,0,4.62,4.276,0,1.0264,0.9746,228.77,2.965,2.0011,50.01,40510.1,0,-0.99
2019-03-25 17:43:00.0,227.05,227.3,231.95,0,4.62,4.276,0,1.0264,0.9746,228.77,2.965,2.0011,50.01,40510.1,0,-0.99
2019-03-25 17:43:00.0,227.05,227.3,231.95,0,4.62,4.276,0,1.0264,0.9746,228.77,2.965,2.0011,50.01,40510.1,0,-0.99
2019-03-25 17:48:00.0,227.41,227.73,232.17,0,4.621,4.267,0,1.0279,0.9763,229.11,2.963,2.0042,50.1,40510.3,0,-0.99
2019-03-25 17:48:00.0,227.41,227.73,232.17,0,4.621,4.267,0,1.0279,0.9763,229.11,2.963,2.0042,50.1,40510.3,0,-0.99
2019-03-25 17:48:00.0,227.41,227.73,232.17,0,4.621,4.267,0,1.0279,0.9763,229.11,2.963,2.0042,50.1,40510.3,0,-0.99
2019-03-25 17:48:00.0,227.41,227.73,232.17,0,4.621,4.267,0,1.0279,0.9763,229.11,2.963,2.0042,50.1,40510.3,0,-0.99
2019-03-25 17:48:00.0,227.41,227.73,232.17,0,4.621,4.267,0,1.0279,0.9763,229.11,2.963,2.0042,50.1,40510.3,0,-0.99
2019-03-25 17:53:00.0,227.73,227.32,233.02,0,4.62,5.44,0,1.0245,1.2337,229.36,3.353,2.2583,50.04,40510.5,0,-0.98
2019-03-25 17:53:00.0,227.73,227.32,233.02,0,4.62,5.44,0,1.0245,1.2337,229.36,3.353,2.2583,50.04,40510.5,0,-0.98
2019-03-25 17:53:00.0,227.73,227.32,233.02,0,4.62,5.44,0,1.0245,1.2337,229.36,3.353,2.2583,50.04,40510.5,0,-0.98
2019-03-25 17:53:00.0,227.73,227.32,233.02,0,4.62,5.44,0,1.0245,1.2337,229.36,3.353,2.2583,50.04,40510.5,0,-0.98
2019-03-25 17:53:00.0,227.73,227.32,233.02,0,4.62,5.44,0,1.0245,1.2337,229.36,3.353,2.2583,50.04,40510.5,0,-0.98
2019-03-25 17:58:00.0,227.93,227.42,232.47,0,4.61,5.363,0,1.027,1.2406,229.27,3.324,2.2677,49.97,40510.6,0,-0.99
2019-03-25 17:58:00.0,227.93,227.42,232.47,0,4.61,5.363,0,1.027,1.2406,229.27,3.324,2.2677,49.97,40510.6,0,-0.99
2019-03-25 17:58:00.0,227.93,227.42,232.47,0,4.61,5.363,0,1.027,1.2406,229.27,3.324,2.2677,49.97,40510.6,0,-0.99
2019-03-25 17:58:00.0,227.93,227.42,232.47,0,4.61,5.363,0,1.027,1.2406,229.27,3.324,2.2677,49.97,40510.6,0,-0.99
2019-03-25 17:58:00.0,227.93,227.42,232.47,0,4.61,5.363,0,1.027,1.2406,229.27,3.324,2.2677,49.97,40510.6,0,-0.99
2019-03-25 18:03:16.0,229.77,229.59,234.51,0,4.622,5.38,0,1.0352,1.2377,231.29,3.334,2.2729,50.13,40510.8,0,-0.99
2019-03-25 18:03:16.0,229.77,229.59,234.51,0,4.622,5.38,0,1.0352,1.2377,231.29,3.334,2.2729,50.13,40510.8,0,-0.99
2019-03-25 18:03:16.0,229.77,229.59,234.51,0,4.622,5.38,0,1.0352,1.2377,231.29,3.334,2.2729,50.13,40510.8,0,-0.99
2019-03-25 18:03:16.0,229.77,229.59,234.51,0,4.622,5.38,0,1.0352,1.2377,231.29,3.334,2.2729,50.13,40510.8,0,-0.99
2019-03-25 18:03:16.0,229.77,229.59,234.51,0,4.622,5.38,0,1.0352,1.2377,231.29,3.334,2.2729,50.13,40510.8,0,-0.99
2019-03-25 18:13:16.0,228.76,228.83,233.78,0,4.62,5.313,0,1.0318,1.2363,230.46,3.311,2.2682,49.96,40511.2,0,-0.99
2019-03-25 18:13:16.0,228.76,228.83,233.78,0,4.62,5.313,0,1.0318,1.2363,230.46,3.311,2.2682,49.96,40511.2,0,-0.99
2019-03-25 18:13:16.0,228.76,228.83,233.78,0,4.62,5.313,0,1.0318,1.2363,230.46,3.311,2.2682,49.96,40511.2,0,-0.99
2019-03-25 18:13:16.0,228.76,228.83,233.78,0,4.62,5.313,0,1.0318,1.2363,230.46,3.311,2.2682,49.96,40511.2,0,-0.99
2019-03-25 18:13:16.0,228.76,228.83,233.78,0,4.62,5.313,0,1.0318,1.2363,230.46,3.311,2.2682,49.96,40511.2,0,-0.99
2019-03-25 18:18:33.0,228.84,229.32,234.06,0,4.619,5.108,0,1.0334,1.1862,230.74,3.242,2.2197,50.04,40511.4,0,-0.99
2019-03-25 18:18:33.0,228.84,229.32,234.06,0,4.619,5.108,0,1.0334,1.1862,230.74,3.242,2.2197,50.04,40511.4,0,-0.99
2019-03-25 18:18:33.0,228.84,229.32,234.06,0,4.619,5.108,0,1.0334,1.1862,230.74,3.242,2.2197,50.04,40511.4,0,-0.99
2019-03-25 18:18:33.0,228.84,229.32,234.06,0,4.619,5.108,0,1.0334,1.1862,230.74,3.242,2.2197,50.04,40511.4,0,-0.99
2019-03-25 18:18:33.0,228.84,229.32,234.06,0,4.619,5.108,0,1.0334,1.1862,230.74,3.242,2.2197,50.04,40511.4,0,-0.99
2019-03-25 18:23:33.0,228.61,228.56,234.1,0,4.619,5.089,0,1.0318,1.1787,230.43,3.236,2.2106,50.08,40511.6,0,-0.99
2019-03-25 18:23:33.0,228.61,228.56,234.1,0,4.619,5.089,0,1.0318,1.1787,230.43,3.236,2.2106,50.08,40511.6,0,-0.99
2019-03-25 18:23:33.0,228.61,228.56,234.1,0,4.619,5.089,0,1.0318,1.1787,230.43,3.236,2.2106,50.08,40511.6,0,-0.99
2019-03-25 18:23:33.0,228.61,228.56,234.1,0,4.619,5.089,0,1.0318,1.1787,230.43,3.236,2.2106,50.08,40511.6,0,-0.99
2019-03-25 18:23:33.0,228.61,228.56,234.1,0,4.619,5.089,0,1.0318,1.1787,230.43,3.236,2.2106,50.08,40511.6,0,-0.99
2019-03-25 18:28:33.0,228.48,228.57,233.79,2.122,4.618,5.141,0.4718,1.0288,1.175,230.28,3.96,2.6756,50.01,40511.8,0,-0.99
